Ano de eleição;Código município;Cor/raça;Estado civil;Faixa etária;Gênero;Grau de instrução;Município;Nome candidato;Número candidato;Ocupação;Partido;Região;Situação totalização;Turno;Zona;Votos válidos;Votos nominais;Data de carga
2024;13897;Branca;Casado(a);50 a 54 anos;Masculino;Ensino Fundamental incompleto;FORTALEZA;JOSÉ BATISTA NETO;16;Trabalhador de Construção Civil;PSTU;NORDESTE;Não Eleito;1;82;79979;29;2026-02-28 19:30:47
2024;13897;Branca;Casado(a);50 a 54 anos;Masculino;Ensino Fundamental incompleto;FORTALEZA;JOSÉ BATISTA NETO;16;Trabalhador de Construção Civil;PSTU;NORDESTE;Não Eleito;1;113;84049;41;2026-02-28 19:30:47
2024;14931;Branca;Casado(a);70 a 74 anos;Masculino;Superior completo;PACAJUS;FRANCISCO JOSE CUNHA DE QUEIROZ;36;Aposentado (Exceto Servidor Público);AGIR;NORDESTE;Não Eleito;1;49;44843;523;2026-02-28 19:30:47
2024;13293;Parda;Solteiro(a);50 a 54 anos;Masculino;Ensino Médio completo;ARNEIROZ;ANTONIO MONTEIRO PEDROSA FILHO;10;Prefeito;REPUBLICANOS;NORDESTE;Eleito;1;101;5938;4159;2026-02-28 19:30:47
2024;15997;Branca;Casado(a);40 a 44 anos;Feminino;Superior completo;PARAIPABA;ARIANA CORDEIRO FAÇANHA DE AQUINO;10;Prefeito;REPUBLICANOS;NORDESTE;Eleito;1;109;20496;20496;2026-02-28 19:30:47
2024;15318;Branca;Casado(a);60 a 64 anos;Masculino;Superior completo;QUIXERÉ;ANTONIO JOAQUIM GONÇALVES DE OLIVEIRA;13;Prefeito;PT;NORDESTE;Eleito;1;29;15590;9996;2026-02-28 19:30:47
2024;13102;Branca;Casado(a);55 a 59 anos;Masculino;Ensino Fundamental completo;QUITERIANÓPOLIS;RAIMUNDO ALEXANDRE VIEIRA;13;Agricultor;PT;NORDESTE;Não Eleito;1;99;13880;4249;2026-02-28 19:30:47
2024;13897;Branca;Divorciado(a);65 a 69 anos;Masculino;Superior completo;FORTALEZA;JOSE SARTO NOGUEIRA MOREIRA;12;Prefeito;PDT;NORDESTE;Não Eleito;1;114;83366;10687;2026-02-28 19:30:47
2024;13897;Branca;Divorciado(a);65 a 69 anos;Masculino;Superior completo;FORTALEZA;JOSE SARTO NOGUEIRA MOREIRA;12;Prefeito;PDT;NORDESTE;Não Eleito;1;116;90402;8863;2026-02-28 19:30:47
2024;13595;Parda;Solteiro(a);40 a 44 anos;Masculino;Superior completo;CARIDADE;JOSÉ RENATO BARROS TIMBÓ;13;Advogado;PT;NORDESTE;Não Eleito;1;111;14652;6112;2026-02-28 19:30:47
2024;15431;Parda;Divorciado(a);55 a 59 anos;Masculino;Ensino Médio incompleto;SANTANA DO CARIRI;FRANCISCO PEDRO LOPES DA CRUZ;15;Empresário;MDB;NORDESTE;Não Eleito;1;53;11581;4549;2026-02-28 19:30:47
2024;13510;Parda;Solteiro(a);40 a 44 anos;Masculino;Ensino Médio incompleto;CAMOCIM;MAURO FERREIRA DE SOUSA;33;Taxista;MOBILIZA;NORDESTE;Não Eleito;1;32;40552;211;2026-02-28 19:30:47
2024;13897;Branca;Casado(a);25 a 29 anos;Masculino;Superior completo;FORTALEZA;ANDRE FERNANDES DE MOURA;22;Deputado;PL;NORDESTE;Não Eleito;2;113;85766;38407;2026-02-28 19:30:47
2024;13897;Branca;Casado(a);25 a 29 anos;Masculino;Superior completo;FORTALEZA;ANDRE FERNANDES DE MOURA;22;Deputado;PL;NORDESTE;Não Eleito;2;95;82115;41540;2026-02-28 19:30:47
2024;13897;Branca;Casado(a);25 a 29 anos;Masculino;Superior completo;FORTALEZA;ANDRE FERNANDES DE MOURA;22;Deputado;PL;NORDESTE;Não Eleito;2;1;95769;47996;2026-02-28 19:30:47
2024;13145;Branca;Casado(a);50 a 54 anos;Feminino;Superior completo;ACARAPE;VIVIAN TORRES RAMOS DE FREITAS;10;Fisioterapeuta e Terapeuta Ocupacional;REPUBLICANOS;NORDESTE;Não Eleito;1;52;11074;3921;2026-02-28 19:30:47
2024;15873;Parda;Solteiro(a);55 a 59 anos;Masculino;Superior completo;AMONTADA;EDIVALDO ASSIS DE JESUS;55;Agricultor;PSD;NORDESTE;Não Eleito;1;89;29961;10085;2026-02-28 19:30:47
2024;13897;Preta;Separado(a) judicialmente;35 a 39 anos;Masculino;Ensino Médio completo;FORTALEZA;TECIO NUNES SALGADO;50;Outros;PSOL;NORDESTE;Não Eleito;1;113;84049;822;2026-02-28 19:30:47
2024;13897;Preta;Separado(a) judicialmente;35 a 39 anos;Masculino;Ensino Médio completo;FORTALEZA;TECIO NUNES SALGADO;50;Outros;PSOL;NORDESTE;Não Eleito;1;2;83472;487;2026-02-28 19:30:47
2024;15830;Branca;Casado(a);55 a 59 anos;Feminino;Superior completo;VIÇOSA DO CEARÁ;SILVANA MARIA CARNEIRO FONTENELE SOARES;45;Outros;PSDB;NORDESTE;Não Eleito;1;35;37777;13122;2026-02-28 19:30:47
2024;15377;Branca;Solteiro(a);40 a 44 anos;Masculino;Superior incompleto;RUSSAS;DAMIÃO GONÇALVES D OLIVEIRA JUNIOR;15;Locutor e Comentarista de Rádio e Televisão e Radialista;MDB;NORDESTE;Não Eleito;1;9;42562;2706;2026-02-28 19:30:47
2024;13536;Branca;Casado(a);40 a 44 anos;Masculino;Superior completo;CAMPOS SALES;JOÃO LUIZ LIMA SANTOS;13;Enfermeiro;PT;NORDESTE;Não Eleito;1;38;16463;7891;2026-02-28 19:30:47
2024;15989;Parda;Solteiro(a);25 a 29 anos;Masculino;Superior completo;DEPUTADO IRAPUAN PINHEIRO;FRANCISCO CARLOS DE MELO;13;Advogado;PT;NORDESTE;Não Eleito;1;55;6411;2528;2026-02-28 19:30:47
2024;13315;Branca;Casado(a);45 a 49 anos;Masculino;Ensino Médio completo;ASSARÉ;JOSÉ LIBÓRIO LEITE NETO;40;Empresário;PSB;NORDESTE;Eleito;1;18;14746;12289;2026-02-28 19:30:47
2024;14990;Branca;Solteiro(a);21 a 24 anos;Masculino;Superior incompleto;PACUJÁ;PEDRO ALLAN DE SOUSA LEOPOLDINO;40;Estudante, Bolsista, Estagiário e Assemelhados;PSB;NORDESTE;Eleito;1;79;5461;3901;2026-02-28 19:30:47
2024;15857;Parda;Casado(a);40 a 44 anos;Masculino;Superior completo;MARACANAÚ;DEMYSON ERNESTO BARBOSA DA SILVA;50;Professor de Ensino Fundamental;PSOL;NORDESTE;Não Eleito;1;122;71456;798;2026-02-28 19:30:47
2024;13730;Preta;Casado(a);55 a 59 anos;Masculino;Superior completo;CAUCAIA;WALDEMIR CATANHO DE SENA JUNIOR;13;Jornalista e Redator;PT;NORDESTE;Segundo turno;1;123;75486;13958;2026-02-28 19:30:47
2024;13480;Parda;Casado(a);60 a 64 anos;Masculino;Ensino Médio completo;ITAITINGA;LUIZ CARLOS FEITOSA ARRAIS;55;Servidor Público Estadual;PSD;NORDESTE;Não Eleito;1;78;30384;9411;2026-02-28 19:30:47
2024;13030;Parda;Casado(a);50 a 54 anos;Feminino;Superior completo;ACARAÚ;ANA FLÁVIA RIBEIRO MONTEIRO;40;Prefeito;PSB;NORDESTE;Eleito;1;30;40535;26903;2026-02-28 19:30:47
2024;14354;Branca;Solteiro(a);25 a 29 anos;Masculino;Superior completo;JAGUARETAMA;MARCOS VINICIUS DE ABREU CUNHA;40;Médico;PSB;NORDESTE;Eleito;1;72;9192;9192;2026-02-28 19:30:47
2024;13056;Branca;Casado(a);65 a 69 anos;Masculino;Superior completo;ACOPIARA;FRANCISCO VILMAR FELIX MARTINS;40;Médico;PSB;NORDESTE;Eleito;1;60;32778;18009;2026-02-28 19:30:47
2024;13897;Branca;Casado(a);25 a 29 anos;Masculino;Superior completo;FORTALEZA;ANDRE FERNANDES DE MOURA;22;Deputado;PL;NORDESTE;Segundo turno;1;80;77849;28640;2026-02-28 19:30:47
2024;13897;Branca;Casado(a);25 a 29 anos;Masculino;Superior completo;FORTALEZA;ANDRE FERNANDES DE MOURA;22;Deputado;PL;NORDESTE;Segundo turno;1;2;83472;34087;2026-02-28 19:30:47
2024;13897;Branca;Casado(a);25 a 29 anos;Masculino;Superior completo;FORTALEZA;ANDRE FERNANDES DE MOURA;22;Deputado;PL;NORDESTE;Segundo turno;1;83;86575;34581;2026-02-28 19:30:47
2024;13153;Branca;Casado(a);50 a 54 anos;Masculino;Ensino Fundamental incompleto;ANTONINA DO NORTE;ANTONIO ROSENO FILHO;12;Prefeito;PDT;NORDESTE;Eleito;1;18;5613;4619;2026-02-28 19:30:47
2024;13374;Branca;Casado(a);35 a 39 anos;Masculino;Superior completo;BARBALHA;GUILHERME SAMPAIO SARAIVA;13;Médico;PT;NORDESTE;Eleito;1;31;41190;23970;2026-02-28 19:30:47
2024;14672;Branca;Solteiro(a);35 a 39 anos;Masculino;Superior completo;MILAGRES;ANDERSON EUGÊNIO DE OLIVEIRA;15;Advogado;MDB;NORDESTE;Eleito;1;26;17869;9396;2026-02-28 19:30:47
2024;15598;Branca;Casado(a);60 a 64 anos;Feminino;Superior completo;SOBRAL;MARIA IZOLDA CELA DE ARRUDA COELHO;40;Psicólogo;PSB;NORDESTE;Não Eleito;1;24;71255;33554;2026-02-28 19:30:47
2024;15881;Parda;Casado(a);40 a 44 anos;Masculino;Ensino Fundamental completo;CROATÁ;RONILSON FRANCISCO DE OLIVEIRA;13;Empresário;PT;NORDESTE;Eleito;1;74;10951;9599;2026-02-28 19:30:47
2024;13552;Branca;Solteiro(a);40 a 44 anos;Masculino;Superior completo;CANINDÉ;JOSE KLEDEON VIANA PAULINO;10;Professor de Ensino Fundamental;REPUBLICANOS;NORDESTE;Não Eleito;1;33;48519;21131;2026-02-28 19:30:47
2024;14311;Branca;Divorciado(a);45 a 49 anos;Masculino;Superior completo;ITAPIÚNA;FRANCISCO ARNALDO ARAUJO BATISTA;10;PROFESSOR DE ENSINO DE PRIMEIRO E SEGUNDO GRAUS;REPUBLICANOS;NORDESTE;Não Eleito;1;105;14002;6408;2026-02-28 19:30:47
2024;14117;Parda;Casado(a);40 a 44 anos;Masculino;Superior completo;IGUATU;CARLOS ROBERTO COSTA FILHO;45;Advogado;PSDB;NORDESTE;Eleito;1;13;58796;29069;2026-02-28 19:30:47
2024;13633;Parda;Casado(a);50 a 54 anos;Feminino;Superior completo;CARIRIAÇU;ADRIANA CALIXTO BEZERRA COSTA;15;Vereador;MDB;NORDESTE;Não Eleito;1;71;20440;9504;2026-02-28 19:30:47
2024;13897;Branca;Casado(a);55 a 59 anos;Masculino;Superior completo;FORTALEZA;EVANDRO SA BARRETO LEITAO;13;Deputado;PT;NORDESTE;Eleito;2;80;79149;42263;2026-02-28 19:30:47
2024;13897;Branca;Casado(a);55 a 59 anos;Masculino;Superior completo;FORTALEZA;EVANDRO SA BARRETO LEITAO;13;Deputado;PT;NORDESTE;Eleito;2;94;80956;39663;2026-02-28 19:30:47
2024;15890;Branca;Solteiro(a);45 a 49 anos;Masculino;Superior completo;CRUZ;ERLANDSON MUNIZ DE ARAÚJO MARTINS;13;Corretor de Imóveis, Seguros, Títulos e Valores;PT;NORDESTE;Não Eleito;1;30;19089;4853;2026-02-28 19:30:47
2024;14575;Parda;Casado(a);50 a 54 anos;Masculino;Superior completo;MARCO;JOSE ERASMO RAMOS SOARES;44;Advogado;UNIÃO;NORDESTE;Não Eleito;1;96;19092;6159;2026-02-28 19:30:47
2024;13510;Parda;Casado(a);60 a 64 anos;Feminino;Superior completo;CAMOCIM;EUVALDETE FERRO DA ROCHA OLIVEIRA;13;Pedagogo;PT;NORDESTE;Não Eleito;1;32;40552;18320;2026-02-28 19:30:47
2024;13498;Parda;Divorciado(a);55 a 59 anos;Masculino;Superior completo;BREJO SANTO;EUSEBIO FERREIRA DA SILVA;13;Empresário;PT;NORDESTE;Não Eleito;1;70;28059;9735;2026-02-28 19:30:47
2024;15890;Parda;Casado(a);55 a 59 anos;Masculino;Ensino Médio completo;CRUZ;JOSÉ WALDERY MUNIZ;40;Comerciante;PSB;NORDESTE;Eleito;1;30;19089;12655;2026-02-28 19:30:47
2024;14770;Branca;Casado(a);35 a 39 anos;Masculino;Ensino Médio completo;MORAÚJO;ANTONIO CARLOS OLIVEIRA BELCHIOR;22;Vereador;PL;NORDESTE;Não Eleito;1;64;7402;35;2026-02-28 19:30:47
2024;13897;Parda;Solteiro(a);60 a 64 anos;Masculino;Superior completo;FORTALEZA;FRANCISCO RAIMUNDO MALTA DE ARAUJO;21;Advogado;PCB;NORDESTE;Não Eleito;1;117;84214;0;2026-02-28 19:30:47
2024;13897;Parda;Solteiro(a);60 a 64 anos;Masculino;Superior completo;FORTALEZA;FRANCISCO RAIMUNDO MALTA DE ARAUJO;21;Advogado;PCB;NORDESTE;Não Eleito;1;118;82603;0;2026-02-28 19:30:47
2024;13714;Branca;Casado(a);40 a 44 anos;Feminino;Superior completo;CATARINA;STELA MACLA FEITOSA DE MATOS RODRIGUES;55;Administrador;PSD;NORDESTE;Não Eleito;1;60;8718;3722;2026-02-28 19:30:47
2024;13897;Branca;Casado(a);50 a 54 anos;Masculino;Ensino Fundamental incompleto;FORTALEZA;JOSÉ BATISTA NETO;16;Trabalhador de Construção Civil;PSTU;NORDESTE;Não Eleito;1;93;70741;39;2026-02-28 19:30:47
2024;13811;Parda;Casado(a);50 a 54 anos;Masculino;Ensino Fundamental incompleto;COREAÚ;ANTONINO DOURADO ARAUJO;22;Comerciante;PL;NORDESTE;Não Eleito;1;64;16238;3877;2026-02-28 19:30:47
2024;13838;Branca;Casado(a);50 a 54 anos;Feminino;Superior completo;CRATEÚS;JANAINA CARLA FARIAS;13;Senador;PT;NORDESTE;Eleito;1;20;47932;26055;2026-02-28 19:30:47
2024;13730;Parda;Casado(a);55 a 59 anos;Masculino;Ensino Médio completo;CAUCAIA;NAUMI GOMES DE AMORIM;55;Empresário;PSD;NORDESTE;Eleito;2;37;68509;38044;2026-02-28 19:30:47
2024;13897;Branca;Divorciado(a);65 a 69 anos;Masculino;Superior completo;FORTALEZA;JOSE SARTO NOGUEIRA MOREIRA;12;Prefeito;PDT;NORDESTE;Não Eleito;1;1;94182;11177;2026-02-28 19:30:47
2024;13897;Branca;Divorciado(a);65 a 69 anos;Masculino;Superior completo;FORTALEZA;JOSE SARTO NOGUEIRA MOREIRA;12;Prefeito;PDT;NORDESTE;Não Eleito;1;115;84003;8820;2026-02-28 19:30:47
2024;13633;Parda;Casado(a);60 a 64 anos;Masculino;Superior completo;CARIRIAÇU;LUIZ ACACIO MACHADO LEITE;13;Empresário;PT;NORDESTE;Eleito;1;71;20440;10778;2026-02-28 19:30:47
2024;13897;Branca;Casado(a);45 a 49 anos;Masculino;Superior completo;FORTALEZA;WAGNER SOUSA GOMES;44;Policial Militar;UNIÃO;NORDESTE;Não Eleito;1;115;84003;10190;2026-02-28 19:30:47
2024;14214;Parda;Solteiro(a);30 a 34 anos;Masculino;Superior completo;IRACEMA;RUMMENYGGE OLIVEIRA ARAUJO;22;Estudante, Bolsista, Estagiário e Assemelhados;PL;NORDESTE;Não Eleito;1;86;10362;52;2026-02-28 19:30:47
2024;13730;Parda;Casado(a);55 a 59 anos;Masculino;Superior completo;CAUCAIA;ANTONIO AGINALDO DE OLIVEIRA;22;Militar Reformado;PL;NORDESTE;Não Eleito;1;37;73422;9712;2026-02-28 19:30:47
2024;13730;Parda;Casado(a);55 a 59 anos;Masculino;Superior completo;CAUCAIA;ANTONIO AGINALDO DE OLIVEIRA;22;Militar Reformado;PL;NORDESTE;Não Eleito;1;120;44092;4952;2026-02-28 19:30:47
2024;13161;Branca;Solteiro(a);65 a 69 anos;Feminino;Superior completo;CHOROZINHO;CÉLIA MARINHO ALBANO;10;Vereador;REPUBLICANOS;NORDESTE;Eleito;1;49;15788;10423;2026-02-28 19:30:47
2024;13064;Parda;Divorciado(a);60 a 64 anos;Feminino;Ensino Médio completo;GRAÇA;MARIA IRALDICE DE ALCANTARA;11;Prefeito;PP;NORDESTE;Eleito;1;79;11160;5820;2026-02-28 19:30:47
2024;15857;Branca;Casado(a);50 a 54 anos;Masculino;Superior incompleto;MARACANAÚ;LUCINILDO DA FROTA BRITO;12;Deputado;PDT;NORDESTE;Não Eleito;1;122;71456;8756;2026-02-28 19:30:47
2024;15458;Branca;Solteiro(a);30 a 34 anos;Feminino;Superior completo;SANTA QUITÉRIA;LIGIA MARIA BENEVINUTO DE SOUSA PROTASIO;13;Médico;PT;NORDESTE;Não Eleito;1;54;27534;7991;2026-02-28 19:30:47
2024;15911;Branca;Casado(a);40 a 44 anos;Masculino;Superior completo;FORQUILHA;EDINARDO RODRIGUES FILHO;40;Administrador;PSB;NORDESTE;Eleito;1;121;17170;9431;2026-02-28 19:30:47
2024;15857;Parda;Casado(a);40 a 44 anos;Masculino;Superior completo;MARACANAÚ;DEMYSON ERNESTO BARBOSA DA SILVA;50;Professor de Ensino Fundamental;PSOL;NORDESTE;Não Eleito;1;104;66985;930;2026-02-28 19:30:47
2024;13897;Branca;Casado(a);55 a 59 anos;Masculino;Superior completo;FORTALEZA;EVANDRO SA BARRETO LEITAO;13;Deputado;PT;NORDESTE;Segundo turno;1;93;70741;23032;2026-02-28 19:30:47
2024;13897;Branca;Casado(a);55 a 59 anos;Masculino;Superior completo;FORTALEZA;EVANDRO SA BARRETO LEITAO;13;Deputado;PT;NORDESTE;Segundo turno;1;1;94182;33198;2026-02-28 19:30:47
2024;15458;Parda;Divorciado(a);65 a 69 anos;Masculino;Ensino Médio completo;SANTA QUITÉRIA;JOSE BRAGA BARROZO;40;Empresário;PSB;NORDESTE;Eleito;1;54;27534;11292;2026-02-28 19:30:47
2024;13897;Branca;Casado(a);25 a 29 anos;Masculino;Superior completo;FORTALEZA;ANDRE FERNANDES DE MOURA;22;Deputado;PL;NORDESTE;Segundo turno;1;93;70741;30433;2026-02-28 19:30:47
2024;15776;Branca;Casado(a);45 a 49 anos;Masculino;Superior completo;URUBURETAMA;FRANCISCO ALDIR CHAVES DA SILVA;13;Prefeito;PT;NORDESTE;Eleito;1;23;15599;11685;2026-02-28 19:30:47
2024;13080;Branca;Solteiro(a);45 a 49 anos;Masculino;Ensino Médio completo;TURURU;FRANCISCO ALEXANDRE LIMA PINTO;12;Servidor Público Municipal;PDT;NORDESTE;Não Eleito;1;17;13375;3082;2026-02-28 19:30:47
2024;13129;Branca;Casado(a);45 a 49 anos;Masculino;Superior completo;BARREIRA;ANTONIO ALAILSON OLIVEIRA SALDANHA;13;Empresário;PT;NORDESTE;Não Eleito;1;52;16805;1065;2026-02-28 19:30:47
2024;13897;Branca;Casado(a);50 a 54 anos;Masculino;Superior incompleto;FORTALEZA;GEORGE LIMA DE ARAÚJO;77;Empresário;SOLIDARIEDADE;NORDESTE;Não Eleito;1;3;72239;316;2026-02-28 19:30:47
2024;13897;Branca;Casado(a);50 a 54 anos;Masculino;Superior incompleto;FORTALEZA;GEORGE LIMA DE ARAÚJO;77;Empresário;SOLIDARIEDADE;NORDESTE;Não Eleito;1;83;86575;422;2026-02-28 19:30:47
2024;13897;Branca;Casado(a);50 a 54 anos;Masculino;Superior incompleto;FORTALEZA;GEORGE LIMA DE ARAÚJO;77;Empresário;SOLIDARIEDADE;NORDESTE;Não Eleito;1;85;74907;353;2026-02-28 19:30:47
2024;15873;Branca;Casado(a);35 a 39 anos;Masculino;Superior completo;AMONTADA;FLAVIO CESAR BRUNO TEIXEIRA FILHO;13;Prefeito;PT;NORDESTE;Eleito;1;89;29961;19876;2026-02-28 19:30:47
2024;14699;Parda;Casado(a);35 a 39 anos;Masculino;Superior completo;MISSÃO VELHA;DIEGO GONDIM FEITOSA;15;Advogado;MDB;NORDESTE;Não Eleito;1;16;24703;10983;2026-02-28 19:30:47
2024;13404;Parda;Casado(a);60 a 64 anos;Masculino;Superior completo;BARROQUINHA;JAIME VERAS SILVA FILHO;55;Prefeito;PSD;NORDESTE;Eleito;1;108;12742;6404;2026-02-28 19:30:47
2024;13226;Branca;Divorciado(a);60 a 64 anos;Masculino;Superior completo;EUSÉBIO;MAURO HENRIQUE NASCIMENTO RAMALHO;44;Médico;UNIÃO;NORDESTE;Não Eleito;1;88;44781;8525;2026-02-28 19:30:47
2024;13897;Branca;Casado(a);55 a 59 anos;Masculino;Superior completo;FORTALEZA;EVANDRO SA BARRETO LEITAO;13;Deputado;PT;NORDESTE;Eleito;2;93;72013;35514;2026-02-28 19:30:47
2024;14753;Branca;Casado(a);35 a 39 anos;Masculino;Superior completo;MORADA NOVA;MARCO ANTONIO DE ARAUJO BICA JUNIOR;13;Advogado;PT;NORDESTE;Não Eleito;1;47;48016;23206;2026-02-28 19:30:47
2024;14478;Branca;Casado(a);40 a 44 anos;Masculino;Superior completo;JUAZEIRO DO NORTE;FERNANDO MATOS SANTANA;13;Deputado;PT;NORDESTE;Não Eleito;1;28;65259;30327;2026-02-28 19:30:47
2024;14737;Parda;Solteiro(a);40 a 44 anos;Masculino;Superior completo;MONSENHOR TABOSA;JOSE AILTON SILVA DOMINGOS;10;Empresário;REPUBLICANOS;NORDESTE;Não Eleito;1;61;12197;4982;2026-02-28 19:30:47
2024;14877;Parda;Casado(a);40 a 44 anos;Masculino;Superior completo;NOVA RUSSAS;FRANCISCO PEDRO GONÇALVES DE SOUZA XIMENES;13;Médico;PT;NORDESTE;Não Eleito;1;48;20037;3301;2026-02-28 19:30:47
2024;13242;Preta;Solteiro(a);40 a 44 anos;Masculino;Superior completo;GUAIÚBA;SORIANO FRANCISCO EDINILSON RIBEIRO DA SILVA;18;Administrador;REDE;NORDESTE;Não Eleito;1;57;17532;166;2026-02-28 19:30:47
2024;14338;Parda;Casado(a);65 a 69 anos;Masculino;Ensino Fundamental completo;ITATIRA;JOSE FERREIRA MATEUS;11;Prefeito;PP;NORDESTE;Eleito;1;33;14692;11897;2026-02-28 19:30:47
2024;15059;Parda;Casado(a);70 a 74 anos;Masculino;Superior completo;PARACURU;JULIO CESAR ALCANTARA;33;Médico;MOBILIZA;NORDESTE;Não Eleito;1;109;27619;384;2026-02-28 19:30:47
2024;13897;Parda;Solteiro(a);60 a 64 anos;Masculino;Superior completo;FORTALEZA;FRANCISCO RAIMUNDO MALTA DE ARAUJO;21;Advogado;PCB;NORDESTE;Não Eleito;1;85;74907;0;2026-02-28 19:30:47
2024;13897;Parda;Solteiro(a);60 a 64 anos;Masculino;Superior completo;FORTALEZA;FRANCISCO RAIMUNDO MALTA DE ARAUJO;21;Advogado;PCB;NORDESTE;Não Eleito;1;80;77849;0;2026-02-28 19:30:47
2024;15539;Branca;Solteiro(a);40 a 44 anos;Masculino;Superior completo;SÃO LUÍS DO CURU;DANIEL BEZERRA LIMA;65;Médico;PC do B;NORDESTE;Não Eleito;1;23;10467;4993;2026-02-28 19:30:47
2024;13277;Parda;Solteiro(a);35 a 39 anos;Masculino;Ensino Médio completo;ARATUBA;JOERLY RODRIGUES VICTOR;10;Prefeito;REPUBLICANOS;NORDESTE;Eleito;1;105;10737;6987;2026-02-28 19:30:47
2024;14176;Parda;Casado(a);40 a 44 anos;Feminino;Superior completo;IPU;MILENA DAMASCENO CARNEIRO;13;Empresário;PT;NORDESTE;Eleito;1;21;27936;14519;2026-02-28 19:30:47
2024;13951;Branca;Solteiro(a);40 a 44 anos;Masculino;Superior completo;GRANJA;DANIEL FÉLIX DE BRITO;22;Professor de Ensino Fundamental;PL;NORDESTE;Não Eleito;1;25;33805;304;2026-02-28 19:30:47
2024;13730;Parda;Casado(a);55 a 59 anos;Masculino;Ensino Médio completo;CAUCAIA;NAUMI GOMES DE AMORIM;55;Empresário;PSD;NORDESTE;Eleito;2;123;71903;49666;2026-02-28 19:30:47
2024;13730;Parda;Casado(a);55 a 59 anos;Masculino;Ensino Médio completo;CAUCAIA;NAUMI GOMES DE AMORIM;55;Empresário;PSD;NORDESTE;Eleito;2;120;41437;22125;2026-02-28 19:30:47
2024;13897;Branca;Divorciado(a);65 a 69 anos;Masculino;Superior completo;FORTALEZA;JOSE SARTO NOGUEIRA MOREIRA;12;Prefeito;PDT;NORDESTE;Não Eleito;1;2;83472;11924;2026-02-28 19:30:47
2024;13897;Branca;Divorciado(a);65 a 69 anos;Masculino;Superior completo;FORTALEZA;JOSE SARTO NOGUEIRA MOREIRA;12;Prefeito;PDT;NORDESTE;Não Eleito;1;117;84214;9652;2026-02-28 19:30:47
2024;14036;Parda;Casado(a);60 a 64 anos;Masculino;Superior completo;GUARAMIRANGA;MARCOS ANTONIO CARACAS DE SOUZA;12;Advogado;PDT;NORDESTE;Não Eleito;1;5;5880;2544;2026-02-28 19:30:47
2024;14192;Branca;Casado(a);25 a 29 anos;Masculino;Superior completo;IPUEIRAS;FRANCISCO SOUTO DE VASCONCELOS JÚNIOR;10;Prefeito;REPUBLICANOS;NORDESTE;Eleito;1;40;24326;15017;2026-02-28 19:30:47
2024;15989;Não Informado;Solteiro(a);35 a 39 anos;Masculino;Superior completo;DEPUTADO IRAPUAN PINHEIRO;FRANCISCO GILDECARLOS PINHEIRO;40;Prefeito;PSB;NORDESTE;Eleito;1;55;6411;3883;2026-02-28 19:30:47
2024;13897;Branca;Casado(a);55 a 59 anos;Masculino;Superior completo;FORTALEZA;EVANDRO SA BARRETO LEITAO;13;Deputado;PT;NORDESTE;Eleito;2;2;84574;42710;2026-02-28 19:30:47
2024;15156;Branca;Casado(a);40 a 44 anos;Feminino;Superior completo;PENTECOSTE;ILANNA MOURA AZEVEDO CIRILO;13;Psicólogo;PT;NORDESTE;Não Eleito;1;50;26942;10546;2026-02-28 19:30:47
2024;98531;Branca;Casado(a);65 a 69 anos;Feminino;Superior completo;QUIXELÔ;MARIA DE FÁTIMA ARAUJO;13;Professor de Ensino Fundamental;PT;NORDESTE;Não Eleito;1;13;12811;3260;2026-02-28 19:30:47
2024;14516;Parda;Casado(a);35 a 39 anos;Masculino;Superior completo;LAVRAS DA MANGABEIRA;RONALDO PEDROSA LIMA;55;Prefeito;PSD;NORDESTE;Eleito;1;14;19391;15790;2026-02-28 19:30:47
2024;15156;Parda;Casado(a);35 a 39 anos;Feminino;Ensino Fundamental incompleto;PENTECOSTE;ANTÔNIA ERINEIDE BRASILEIRO DE OLIVEIRA;35;Agricultor;PMB;NORDESTE;Não Eleito;1;50;26942;113;2026-02-28 19:30:47
2024;13501;Parda;Solteiro(a);45 a 49 anos;Masculino;Superior completo;FORTIM;MARCOS CAVALCANTE DE SOUZA;40;Vereador;PSB;NORDESTE;Não Eleito;1;8;15376;5121;2026-02-28 19:30:47
2024;14257;Parda;Divorciado(a);60 a 64 anos;Masculino;Superior completo;ITAIÇABA;FRANK GOMES FREITAS;40;Prefeito;PSB;NORDESTE;Não Eleito;1;75;4018;0;2026-02-28 19:30:47
2024;15431;Branca;Solteiro(a);40 a 44 anos;Masculino;Superior incompleto;SANTANA DO CARIRI;JOÃO PAULO CABRAL ALVES;18;Outros;REDE;NORDESTE;Não Eleito;1;53;11581;1176;2026-02-28 19:30:47
2024;13897;Parda;Solteiro(a);60 a 64 anos;Masculino;Superior completo;FORTALEZA;FRANCISCO RAIMUNDO MALTA DE ARAUJO;21;Advogado;PCB;NORDESTE;Não Eleito;1;95;80638;0;2026-02-28 19:30:47
2024;13463;Parda;Casado(a);50 a 54 anos;Masculino;Superior completo;CHORÓ;ANTÔNIO FRANCISCO DELMIRO;13;Vereador;PT;NORDESTE;Não Eleito;1;6;9772;3801;2026-02-28 19:30:47
2024;13897;Branca;Casado(a);50 a 54 anos;Masculino;Ensino Fundamental incompleto;FORTALEZA;JOSÉ BATISTA NETO;16;Trabalhador de Construção Civil;PSTU;NORDESTE;Não Eleito;1;80;77849;38;2026-02-28 19:30:47
