Código município;Cor/raça;Estado civil;Faixa etária;Gênero;Grau de instrução;Município;Nome candidato;Número candidato;Ocupação;Partido;Região;Situação totalização;Votos válidos;Votos nominais;Data de carga
14478;#NE#;Casado(a);70 a 74 anos;Masculino;Superior completo;JUAZEIRO DO NORTE;RAIMUNDO ANTONIO DE MACEDO;15;Deputado;PMDB;NORDESTE;Eleito;62965;32353;2021-07-26 16:58:35
14834;#NE#;Casado(a);25 a 29 anos;Masculino;Ensino Médio completo;MULUNGU;FRANCISCO SAVIO BEZERRA UCHOA;55;Empresário;PDT;NORDESTE;Eleito;5965;3616;2021-07-26 16:58:35
14931;#NE#;Casado(a);60 a 64 anos;Masculino;Ensino Médio completo;PACAJUS;AURI COSTA ARARIPE;22;Prefeito;PR;NORDESTE;Não Eleito;26707;0;2021-07-26 16:58:35
13552;#NE#;Casado(a);40 a 44 anos;Masculino;Superior completo;CANINDÉ;DOMINGOS MARCOS PIRES COELHO;27;Professor de Ensino Médio;PSDC;NORDESTE;Não Eleito;23873;5580;2021-07-26 16:58:35
13293;#NE#;Solteiro(a);40 a 44 anos;Masculino;Superior incompleto;ARNEIROZ;ANTONIO MONTEIRO PEDROSA FILHO;15;Prefeito;PMDB;NORDESTE;Eleito;5193;2822;2021-07-26 16:58:35
14036;#NE#;Casado(a);45 a 49 anos;Masculino;Ensino Médio completo;GUARAMIRANGA;LUIS EDUARDO VIANA VIEIRA;22;Prefeito;PR;NORDESTE;Eleito;4420;2405;2021-07-26 16:58:35
14931;#NE#;Casado(a);30 a 34 anos;Masculino;Superior completo;PACAJUS;FLANKY JOSE AMARAL CHAVES;11;Advogado;PP;NORDESTE;Não Eleito;26707;7296;2021-07-26 16:58:35
13897;#NE#;Solteiro(a);40 a 44 anos;Masculino;Superior completo;FORTALEZA;RENATO ROSENO DE OLIVEIRA;50;Advogado;PSOL;NORDESTE;Não Eleito;129718;15143;2021-07-26 16:58:35
14796;#NE#;Casado(a);45 a 49 anos;Masculino;Ensino Médio completo;MORRINHOS;JERÔNIMO NETO BRANDÃO;13;Prefeito;PT;NORDESTE;Eleito;13022;6590;2021-07-26 16:58:35
13455;#NE#;Casado(a);50 a 54 anos;Masculino;Ensino Médio completo;BELA CRUZ;JOSE FLAVIO VASCONCELOS;14;Comerciante;PTB;NORDESTE;Não Eleito;16422;71;2021-07-26 16:58:35
15334;#NE#;Casado(a);50 a 54 anos;Masculino;Superior completo;REDENÇÃO;HERCULANO HUGO BEZERRA VIANA;15;Professor de Ensino Superior;PMDB;NORDESTE;Não Eleito;18517;2639;2021-07-26 16:58:35
15911;#NE#;Solteiro(a);30 a 34 anos;Masculino;Superior completo;FORQUILHA;GERLASIO MARTINS DE LOIOLA;13;Servidor Público Federal;PT;NORDESTE;Eleito;14321;7598;2021-07-26 16:58:35
13110;#NE#;Casado(a);50 a 54 anos;Masculino;Superior completo;ALTANEIRA;JOAQUIM RUFINO NETO;14;Professor e Instrutor de Formação Profissional;PTB;NORDESTE;Não Eleito;4518;1868;2021-07-26 16:58:35
15059;#NE#;Viúvo(a);55 a 59 anos;Feminino;Superior completo;PARACURU;NAZARENA MOREIRA COELHO;50;Farmacêutico;PSOL;NORDESTE;Não Eleito;21572;137;2021-07-26 16:58:35
14532;#NE#;Casado(a);35 a 39 anos;Masculino;Superior completo;LIMOEIRO DO NORTE;REGINALDO FERREIRA DE ARAUJO;16;Servidor Público Municipal;PSTU;NORDESTE;Não Eleito;35173;157;2021-07-26 16:58:35
13773;#NE#;Casado(a);60 a 64 anos;Masculino;Superior completo;CHAVAL;ISMAEL JORGE GOMES PINHEIRO;40;Médico;PSB;NORDESTE;Não Eleito;7815;3186;2021-07-26 16:58:35
13510;#NE#;Solteiro(a);60 a 64 anos;Masculino;Superior completo;CAMOCIM;MANUEL PEREIRA GOMES;43;Outros;PV;NORDESTE;Não Eleito;36486;144;2021-07-26 16:58:35
14699;#NE#;Casado(a);60 a 64 anos;Masculino;Ensino Médio completo;MISSÃO VELHA;VICENTE RICARTE BESERRA;20;Servidor Público Estadual;PSC;NORDESTE;Não Eleito;21583;73;2021-07-26 16:58:35
15490;#NE#;Casado(a);45 a 49 anos;Masculino;Ensino Médio completo;SÃO GONÇALO DO AMARANTE;ANTONIO ARNALDO FORTE DOS SANTOS;45;Empresário;PSDB;NORDESTE;Não Eleito;29255;4798;2021-07-26 16:58:35
15016;#NE#;Casado(a);21 a 24 anos;Feminino;Superior incompleto;PALHANO;JANAINA LIMA MOURA;45;Estudante, Bolsista, Estagiário e Assemelhados;PSDB;NORDESTE;Não Eleito;7122;2211;2021-07-26 16:58:35
13897;#NE#;Casado(a);55 a 59 anos;Masculino;Superior completo;FORTALEZA;MORONI BING TORGAN;25;Sacerdote ou Membro de Ordem ou Seita Religiosa;DEM;NORDESTE;Não Eleito;92735;14949;2021-07-26 16:58:35
14133;#NE#;Casado(a);50 a 54 anos;Masculino;Superior completo;INDEPENDÊNCIA;LUIZ VALTERLIN COUTINHO;40;Servidor Público Federal;PSB;NORDESTE;Eleito;8323;8323;2021-07-26 16:58:35
14613;#NE#;Casado(a);25 a 29 anos;Masculino;Superior completo;MASSAPÊ;ANTONIO JOSE AGUIAR ALBUQUERQUE;40;Empresário;PSB;NORDESTE;Eleito;22458;11768;2021-07-26 16:58:35
98558;#NE#;Solteiro(a);30 a 34 anos;Masculino;Superior completo;UMIRIM;FELIPE CARLOS UCHOA SALES RIBEIRO;40;Vereador;PSB;NORDESTE;Não Eleito;11828;5073;2021-07-26 16:58:35
13617;#NE#;Solteiro(a);21 a 24 anos;Masculino;Superior incompleto;CARIRÉ;ROMULO DE ABREU RODRIGUES PONTE;45;Outros;PSDB;NORDESTE;Não Eleito;11941;3133;2021-07-26 16:58:35
15032;#NE#;Casado(a);60 a 64 anos;Masculino;Lê e escreve;PALMÁCIA;JOSE MARIA BEZERRA SIPRIANO;54;Vereador;PPL;NORDESTE;Eleito;7163;3931;2021-07-26 16:58:35
15920;#NE#;Casado(a);60 a 64 anos;Masculino;Ensino Médio completo;IBICUITINGA;JOSÉ EDMILSON GOMES;55;Comerciante;PSD;NORDESTE;Eleito;10513;4798;2021-07-26 16:58:35
15490;#NE#;Casado(a);55 a 59 anos;Masculino;Superior completo;SÃO GONÇALO DO AMARANTE;RAIMUNDO NONATO DA SILVA NETO;22;Advogado;PR;NORDESTE;Não Eleito;29255;11643;2021-07-26 16:58:35
13595;#NE#;Casado(a);45 a 49 anos;Feminino;Ensino Médio completo;CARIDADE;MARIA SIMONE FERNANDES TAVARES;55;Servidor Público Estadual;PSD;NORDESTE;Eleito;12536;5730;2021-07-26 16:58:35
15890;#NE#;Solteiro(a);30 a 34 anos;Masculino;Superior completo;CRUZ;ERLANDSON MUNIZ ARAÚJO MARTINS;25;Vereador;DEM;NORDESTE;Não Eleito;14157;6575;2021-07-26 16:58:35
13420;#NE#;Casado(a);60 a 64 anos;Masculino;Lê e escreve;ARARENDÁ;FRANCISCO DE PAIVA LOPES;15;Motorista de Veículos de Transporte de Carga;PMDB;NORDESTE;Não Eleito;6431;2771;2021-07-26 16:58:35
13897;#NE#;Solteiro(a);30 a 34 anos;Masculino;Superior completo;FORTALEZA;ANDRÉ RAMOS SILVA;54;Sociólogo;PPL;NORDESTE;Não Eleito;86072;169;2021-07-26 16:58:35
13897;#NE#;Solteiro(a);30 a 34 anos;Masculino;Superior completo;FORTALEZA;ANDRÉ RAMOS SILVA;54;Sociólogo;PPL;NORDESTE;Não Eleito;81850;120;2021-07-26 16:58:35
15318;#NE#;Solteiro(a);40 a 44 anos;Masculino;Ensino Fundamental incompleto;QUIXERÉ;RAIMUNDO ALCIDES DE MATOS LIMA;22;Comerciante;PR;NORDESTE;Não Eleito;14219;750;2021-07-26 16:58:35
15393;#NE#;Casado(a);55 a 59 anos;Masculino;Superior completo;SABOEIRO;MARCONDES HERBSTER FERRAZ;45;Prefeito;PSDB;NORDESTE;Eleito;10128;5929;2021-07-26 16:58:35
14990;#NE#;Solteiro(a);40 a 44 anos;Feminino;Ensino Médio completo;PACUJÁ;MARIA LUCIVANE DE SOUZA;40;Artesão;PSB;NORDESTE;Eleito;4676;2424;2021-07-26 16:58:35
15440;#NE#;Casado(a);40 a 44 anos;Masculino;Ensino Médio completo;SALITRE;ANTONIO SILVIO PINTO LIMA;12;Relações-Públicas;PDT;NORDESTE;Não Eleito;9644;3309;2021-07-26 16:58:35
15598;#NE#;Casado(a);55 a 59 anos;Masculino;Superior completo;SOBRAL;FRANCISCO JOSE ALVES GUIMARÃES;43;Servidor Público Federal;PV;NORDESTE;Não Eleito;42496;18403;2021-07-26 16:58:35
15830;#NE#;Solteiro(a);21 a 24 anos;Masculino;Ensino Médio completo;VIÇOSA DO CEARÁ;DIVALDO CARNEIRO SOARES;45;Empresário;PSDB;NORDESTE;Eleito;31225;17953;2021-07-26 16:58:35
15890;#NE#;Casado(a);40 a 44 anos;Masculino;Ensino Fundamental incompleto;CRUZ;ODAIR JOSE MENDES DE VASCONCELOS;13;Comerciante;PT;NORDESTE;Eleito;14157;7582;2021-07-26 16:58:35
15610;#NE#;Casado(a);45 a 49 anos;Masculino;Superior completo;SOLONÓPOLE;JOSE WEBSTON NOGUEIRA PINHEIRO;10;Engenheiro;PRB;NORDESTE;Eleito;11383;5322;2021-07-26 16:58:35
15636;#NE#;Casado(a);50 a 54 anos;Masculino;Superior completo;TABULEIRO DO NORTE;JOSE MARCONDES MOREIRA;13;Aposentado (Exceto Servidor Público);PT;NORDESTE;Eleito;18589;7755;2021-07-26 16:58:35
13897;#NE#;Casado(a);35 a 39 anos;Masculino;Superior completo;FORTALEZA;ROBERTO CLAUDIO RODRIGUES BEZERRA;40;Médico;PSB;NORDESTE;Eleito;110876;61071;2021-07-26 16:58:35
15652;#NE#;Casado(a);45 a 49 anos;Masculino;Superior completo;TAMBORIL;JOSE RAMIRO TEIXEIRA JUNIOR;40;Vereador;PSB;NORDESTE;Eleito;15564;8059;2021-07-26 16:58:35
13897;#NE#;Casado(a);55 a 59 anos;Masculino;Ensino Médio completo;FORTALEZA;INÁCIO FRANCISCO DE ASSIS NUNES ARRUDA;65;Senador;PC do B;NORDESTE;Não Eleito;129718;2503;2021-07-26 16:58:35
15334;#NE#;Casado(a);50 a 54 anos;Masculino;Superior completo;REDENÇÃO;MANUEL SOARES BANDEIRA;12;Comerciante;PDT;NORDESTE;Eleito;18517;10952;2021-07-26 16:58:35
15598;#NE#;Casado(a);50 a 54 anos;Masculino;Superior completo;SOBRAL;JOSE CLODOVEU DE ARRUDA COELHO NETO;13;Prefeito;PT;NORDESTE;Eleito;60008;30164;2021-07-26 16:58:35
13099;#NE#;Casado(a);50 a 54 anos;Masculino;Ensino Médio completo;ALCÂNTARAS;FRANCISCO ELIESIO FONTELES;40;Empresário;PSB;NORDESTE;Eleito;7065;3893;2021-07-26 16:58:35
15270;#NE#;Casado(a);50 a 54 anos;Masculino;Superior completo;QUIXADÁ;JOSÉ ILÁRIO GONÇALVES MARQUES;13;Advogado;PT;NORDESTE;Não Eleito;43856;19912;2021-07-26 16:58:35
15636;#NE#;Divorciado(a);65 a 69 anos;Masculino;Superior completo;TABULEIRO DO NORTE;NESTOR NOGUEIRA DE VASCONCELOS;40;Médico;PSB;NORDESTE;Não Eleito;18589;7029;2021-07-26 16:58:35
14079;#NE#;Casado(a);25 a 29 anos;Masculino;Superior incompleto;IBIAPINA;ANTONIO LEANDRO GOMES LINHARES;22;Comerciante;PR;NORDESTE;Não Eleito;12620;4228;2021-07-26 16:58:35
15911;#NE#;Casado(a);45 a 49 anos;Masculino;Superior completo;FORQUILHA;OTALICIO GUIMARAES LOIOLA;14;Produtor Agropecuário;PTB;NORDESTE;Não Eleito;14321;6723;2021-07-26 16:58:35
13358;#NE#;Casado(a);35 a 39 anos;Feminino;Superior completo;BAIXIO;LAURA CRISTINA FERREIRA ALENCAR;12;Terapeuta;PSD;NORDESTE;Eleito;2329;2227;2021-07-26 16:58:35
13366;#NE#;Casado(a);35 a 39 anos;Feminino;Superior completo;TARRAFAS;LUCINEIDE BATISTA DE OLIVEIRA;40;Professor de Ensino Médio;PSB;NORDESTE;Eleito;5691;2864;2021-07-26 16:58:35
13250;#NE#;Casado(a);50 a 54 anos;Masculino;Superior completo;ARARIPE;JOSÉ HUMBERTO GERMANO CORREIA;55;Médico;PSD;NORDESTE;Eleito;12203;6124;2021-07-26 16:58:35
15857;#NE#;Casado(a);55 a 59 anos;Masculino;Superior completo;MARACANAÚ;JULIO CESAR COSTA LIMA;55;Economista;PSD;NORDESTE;Não Eleito;59339;16691;2021-07-26 16:58:35
13897;#NE#;Solteiro(a);30 a 34 anos;Masculino;Superior completo;FORTALEZA;ANDRÉ RAMOS SILVA;54;Sociólogo;PPL;NORDESTE;Não Eleito;129718;198;2021-07-26 16:58:35
14192;#NE#;Solteiro(a);30 a 34 anos;Feminino;Ensino Médio completo;IPUEIRAS;FRANCISCA ROBERTA MOURÃO CHAVES;15;Empresário;PMDB;NORDESTE;Não Eleito;21364;9451;2021-07-26 16:58:35
13897;#NE#;Solteiro(a);40 a 44 anos;Masculino;Superior completo;FORTALEZA;RENATO ROSENO DE OLIVEIRA;50;Advogado;PSOL;NORDESTE;Não Eleito;96260;9507;2021-07-26 16:58:35
13897;#NE#;Solteiro(a);40 a 44 anos;Masculino;Superior completo;FORTALEZA;RENATO ROSENO DE OLIVEIRA;50;Advogado;PSOL;NORDESTE;Não Eleito;88916;10215;2021-07-26 16:58:35
13358;#NE#;Solteiro(a);30 a 34 anos;Masculino;Superior completo;BAIXIO;HEGILDO HOLANDA GONÇALVES;43;Professor de Ensino Superior;PV;NORDESTE;Não Eleito;2329;102;2021-07-26 16:58:35
14192;#NE#;Solteiro(a);45 a 49 anos;Masculino;Superior completo;IPUEIRAS;GEORGE BRANDÃO DE MELO JUNIOR;65;Servidor Público Municipal;PC do B;NORDESTE;Não Eleito;21364;126;2021-07-26 16:58:35
14435;#NE#;Casado(a);35 a 39 anos;Feminino;Superior completo;JARDIM;CREMILDA SAMPAIO NEVES BRINGEL;55;Professor de Ensino Fundamental;PSD;NORDESTE;Não Eleito;16487;7946;2021-07-26 16:58:35
13897;#NE#;Casado(a);35 a 39 anos;Masculino;Superior completo;FORTALEZA;ROBERTO CLAUDIO RODRIGUES BEZERRA;40;Médico;PSB;NORDESTE;Segundo turno;92735;18663;2021-07-26 16:58:35
13463;#NE#;Casado(a);50 a 54 anos;Masculino;Ensino Médio completo;CHORÓ;MARCONDES DE HOLANDA JUCÁ;20;Servidor Público Estadual;PSC;NORDESTE;Não Eleito;8967;1809;2021-07-26 16:58:35
14893;#NE#;Casado(a);40 a 44 anos;Masculino;Ensino Médio completo;NOVO ORIENTE;VANALDO CARLOS MOURA;65;Empresário;PC do B;NORDESTE;Não Eleito;15158;7363;2021-07-26 16:58:35
15130;#NE#;Casado(a);55 a 59 anos;Masculino;Ensino Médio completo;PENAFORTE;JOSE WILDE VIEIRA BRINGEL;13;Servidor Público Estadual;PT;NORDESTE;Não Eleito;4001;0;2021-07-26 16:58:35
15539;#NE#;Casado(a);40 a 44 anos;Masculino;Ensino Médio completo;SÃO LUÍS DO CURU;RUY BEYDSON CIFONI LAVOR;14;Técnico Contabilidade, Estatística, Economia Doméstica e Administração;PTB;NORDESTE;Não Eleito;9717;3428;2021-07-26 16:58:35
13994;#NE#;Casado(a);45 a 49 anos;Masculino;Superior incompleto;GROAÍRAS;ADAIL ALBUQUERQUE MELO;13;Industrial;PT;NORDESTE;Eleito;6992;4009;2021-07-26 16:58:35
13412;#NE#;Casado(a);55 a 59 anos;Masculino;Superior completo;BATURITÉ;FRANCISCO DE ASSIS GERMANO ARRUDA;10;Advogado;PRB;NORDESTE;Não Eleito;21367;5964;2021-07-26 16:58:35
15598;#NE#;Casado(a);45 a 49 anos;Masculino;Superior completo;SOBRAL;MARCO ANTÔNIO BARROSO PRADO;45;Advogado;PSDB;NORDESTE;Não Eleito;42496;2311;2021-07-26 16:58:35
14591;#NE#;Casado(a);30 a 34 anos;Masculino;Superior completo;MARTINÓPOLE;JAMES MARTINS PEREIRA BARROS;15;Professor de Ensino Fundamental;PMDB;NORDESTE;Eleito;7228;3542;2021-07-26 16:58:35
13137;#NE#;Casado(a);40 a 44 anos;Masculino;Ensino Médio incompleto;ALTO SANTO;JOSÉ IRAN DA SILVA PAULINO;10;Outros;PRB;NORDESTE;Eleito;9830;5399;2021-07-26 16:58:35
13838;#NE#;Divorciado(a);55 a 59 anos;Masculino;Lê e escreve;CRATEÚS;EDUARDO RODRIGUES MACHADO;28;Outros;PRTB;NORDESTE;Não Eleito;39151;113;2021-07-26 16:58:35
15016;#NE#;Casado(a);40 a 44 anos;Masculino;Superior completo;PALHANO;FRANCISCO NILSON FREITAS;55;Fiscal;PSD;NORDESTE;Eleito;7122;2547;2021-07-26 16:58:35
13617;#NE#;Casado(a);50 a 54 anos;Masculino;Ensino Fundamental completo;CARIRÉ;ANTONIO RUFINO MARTINS;10;Empresário;PRB;NORDESTE;Eleito;11941;8808;2021-07-26 16:58:35
15571;#NE#;Casado(a);30 a 34 anos;Masculino;Superior completo;SENADOR SÁ;ALEX SANDRO RODRIGUES OLIVEIRA;45;Servidor Público Federal;PSDB;NORDESTE;Eleito;4771;2582;2021-07-26 16:58:35
14699;#NE#;Casado(a);40 a 44 anos;Masculino;Superior completo;MISSÃO VELHA;WASHINGTON LUIZ MACÊDO FECHINE;40;Prefeito;PSB;NORDESTE;Não Eleito;21583;10545;2021-07-26 16:58:35
13897;#NE#;Solteiro(a);40 a 44 anos;Masculino;Superior completo;FORTALEZA;ELMANO DE FREITAS DA COSTA;13;Advogado;PT;NORDESTE;Segundo turno;96260;19766;2021-07-26 16:58:35
13897;#NE#;Solteiro(a);40 a 44 anos;Masculino;Superior completo;FORTALEZA;RENATO ROSENO DE OLIVEIRA;50;Advogado;PSOL;NORDESTE;Não Eleito;81850;12551;2021-07-26 16:58:35
15474;#NE#;Casado(a);30 a 34 anos;Masculino;Ensino Médio completo;SÃO BENEDITO;GADYEL GONÇALVES DE AGUIAR PAULA;65;Outros;PC do B;NORDESTE;Eleito;25652;13806;2021-07-26 16:58:35
15130;#NE#;Casado(a);40 a 44 anos;Masculino;Ensino Médio completo;PENAFORTE;LUIS FERNANDES BEZERRA FILHO;40;Prefeito;PSB;NORDESTE;Eleito;4001;4001;2021-07-26 16:58:35
14370;#NE#;Casado(a);65 a 69 anos;Masculino;Superior completo;JAGUARIBARA;FRANCISCO HOLANDA GUEDES;45;Servidor Público Civil Aposentado;PSDB;NORDESTE;Eleito;4140;3470;2021-07-26 16:58:35
13005;#NE#;Divorciado(a);50 a 54 anos;Masculino;Superior completo;JIJOCA DE JERICOACOARA;JOSE IATÃ BARROS CORREIA;20;Administrador;PSC;NORDESTE;Não Eleito;5699;0;2021-07-26 16:58:35
14710;#NE#;Casado(a);40 a 44 anos;Masculino;Ensino Médio incompleto;MOMBAÇA;ANTONIO ERMINIO FILHO;13;Eletricista e Assemelhados;PT;NORDESTE;Não Eleito;13821;824;2021-07-26 16:58:35
13498;#NE#;Casado(a);25 a 29 anos;Masculino;Superior completo;BREJO SANTO;GUILHERME SAMPAIO LANDIM;40;Médico;PSB;NORDESTE;Eleito;24931;19792;2021-07-26 16:58:35
13250;#NE#;Separado(a) judicialmente;40 a 44 anos;Masculino;Superior completo;ARARIPE;GIOVANE GUEDES SILVESTRE;13;Odontólogo;PT;NORDESTE;Não Eleito;12203;6079;2021-07-26 16:58:35
14915;#NE#;Casado(a);45 a 49 anos;Masculino;Superior completo;ORÓS;OSVALDO BARBOSA DA SILVA;36;Militar Reformado;PTC;NORDESTE;Não Eleito;13658;143;2021-07-26 16:58:35
15792;#NE#;Casado(a);60 a 64 anos;Masculino;Ensino Fundamental incompleto;URUOCA;MANOEL FERNANDES MOREIRA FILHO;55;Comerciante;PSD;NORDESTE;Não Eleito;9264;4146;2021-07-26 16:58:35
13870;#NE#;Casado(a);45 a 49 anos;Masculino;Superior completo;FARIAS BRITO;JOSÉ VANDEVELDER FREITAS FRANCELINO;65;Médico;PC do B;NORDESTE;Eleito;12640;7418;2021-07-26 16:58:35
13730;#NE#;Casado(a);55 a 59 anos;Masculino;Ensino Médio completo;CAUCAIA;PAULO CESAR VIEIRA GURGEL;45;Empresário;PSDB;NORDESTE;Não Eleito;75088;1955;2021-07-26 16:58:35
13897;#NE#;Casado(a);45 a 49 anos;Masculino;Superior completo;FORTALEZA;MARCOS CESAR CALS DE OLIVEIRA;45;Sociólogo;PSDB;NORDESTE;Não Eleito;129718;3359;2021-07-26 16:58:35
13285;#NE#;Casado(a);40 a 44 anos;Masculino;Ensino Médio completo;PINDORETAMA;ROBERTO MILLER COSTA DA ROCHA;10;Policial Militar;PRB;NORDESTE;Não Eleito;13655;1850;2021-07-26 16:58:35
14672;#NE#;Casado(a);40 a 44 anos;Masculino;Superior completo;MILAGRES;CICERO ALVES DE FIGUEIREDO;13;Contador;PT;NORDESTE;Não Eleito;16794;7986;2021-07-26 16:58:35
14516;#NE#;Casado(a);55 a 59 anos;Masculino;Ensino Médio completo;LAVRAS DA MANGABEIRA;CARLOS FRANCISCO GONÇALVES;40;Técnico Contabilidade, Estatística, Economia Doméstica e Administração;PSB;NORDESTE;Não Eleito;17505;42;2021-07-26 16:58:35
15350;#NE#;Casado(a);35 a 39 anos;Masculino;Superior completo;RERIUTABA;JOSE AGUIAR NETO;13;Farmacêutico;PT;NORDESTE;Não Eleito;11595;5493;2021-07-26 16:58:35
13897;#NE#;Casado(a);55 a 59 anos;Masculino;Superior completo;FORTALEZA;MORONI BING TORGAN;25;Sacerdote ou Membro de Ordem ou Seita Religiosa;DEM;NORDESTE;Não Eleito;86072;10230;2021-07-26 16:58:35
14958;#NE#;Casado(a);45 a 49 anos;Masculino;Superior completo;PACATUBA;ALEXANDRE MAGNO MEDEIROS ALENCAR;40;Tabelião;PSB;NORDESTE;Eleito;18836;18836;2021-07-26 16:58:35
13897;#NE#;Casado(a);35 a 39 anos;Masculino;Superior completo;FORTALEZA;ROBERTO CLAUDIO RODRIGUES BEZERRA;40;Médico;PSB;NORDESTE;Segundo turno;81850;16247;2021-07-26 16:58:35
14311;#NE#;Casado(a);45 a 49 anos;Masculino;Ensino Médio incompleto;ITAPIÚNA;LUIS CAVALCANTE DE FREITAS;12;Comerciante;PDT;NORDESTE;Eleito;12917;8034;2021-07-26 16:58:35
15717;#NE#;Casado(a);45 a 49 anos;Masculino;Superior completo;TRAIRI;FRANCISCO JERONIMO DO NASCIMENTO;13;Professor de Ensino Fundamental;PT;NORDESTE;Não Eleito;29403;5789;2021-07-26 16:58:35
14532;#NE#;Casado(a);50 a 54 anos;Masculino;Superior completo;LIMOEIRO DO NORTE;JOSÉ MAILSON CRUZ;10;Engenheiro;PRB;NORDESTE;Não Eleito;35173;13399;2021-07-26 16:58:35
13390;#NE#;Casado(a);45 a 49 anos;Masculino;Superior completo;BARRO;FRANCISCO LUIZ TAVARES DE ARAUJO;12;Professor de Ensino Médio;PDT;NORDESTE;Eleito;12550;6376;2021-07-26 16:58:35
14290;#NE#;Casado(a);40 a 44 anos;Masculino;Superior completo;ITAPIPOCA;DAGMAURO SOUSA MOREIRA;13;Médico;PT;NORDESTE;Eleito;15140;9002;2021-07-26 16:58:35
14290;#NE#;Casado(a);40 a 44 anos;Masculino;Superior completo;ITAPIPOCA;DAGMAURO SOUSA MOREIRA;13;Médico;PT;NORDESTE;Eleito;49229;32215;2021-07-26 16:58:35
15474;#NE#;Separado(a) judicialmente;60 a 64 anos;Masculino;Superior incompleto;SÃO BENEDITO;SALVINO LINO DE MEDEIROS;43;Protético;PV;NORDESTE;Não Eleito;25652;131;2021-07-26 16:58:35
13897;#NE#;Solteiro(a);40 a 44 anos;Masculino;Superior completo;FORTALEZA;ELMANO DE FREITAS DA COSTA;13;Advogado;PT;NORDESTE;Não Eleito;79222;37331;2021-07-26 16:58:35
14354;#NE#;Casado(a);45 a 49 anos;Masculino;Superior completo;JAGUARETAMA;FRANCISCO GLAIRTON RABELO CUNHA;22;Bancário e Economiário;PR;NORDESTE;Não Eleito;12436;5688;2021-07-26 16:58:35
13188;#NE#;Casado(a);60 a 64 anos;Masculino;Ensino Fundamental incompleto;HORIZONTE;JOSE ROCHA NETO;14;Empresário;PTB;NORDESTE;Não Eleito;37201;14591;2021-07-26 16:58:35
14060;#NE#;Casado(a);45 a 49 anos;Masculino;Ensino Médio completo;IBARETAMA;FRANCISCO DE ASSIS DE PAULA BARROS;43;Servidor Público Municipal;PV;NORDESTE;Não Eleito;9599;14;2021-07-26 16:58:35
13536;#NE#;Casado(a);50 a 54 anos;Masculino;Superior incompleto;CAMPOS SALES;JOSE DORGIVAL HENRIQUE SUDÁRIO LINS;13;Empresário;PT;NORDESTE;Não Eleito;14782;1459;2021-07-26 16:58:35
13269;#NE#;Casado(a);50 a 54 anos;Masculino;Ensino Médio completo;POTIRETAMA;JOSÉ EUDES CAMPELO BESSA;12;Pecuarista;PDT;NORDESTE;Não Eleito;4320;250;2021-07-26 16:58:35
13226;#NE#;Casado(a);70 a 74 anos;Masculino;Superior completo;EUSÉBIO;EDSON SÁ;15;Administrador;PMDB;NORDESTE;Não Eleito;26952;10816;2021-07-26 16:58:35
13730;#NE#;Casado(a);50 a 54 anos;Feminino;Superior completo;CAUCAIA;INÊS MARIA CORRÊA DE ARRUDA;15;Deputado;PMDB;NORDESTE;Não Eleito;78471;28003;2021-07-26 16:58:35
13897;#NE#;Casado(a);55 a 59 anos;Masculino;Superior completo;FORTALEZA;MORONI BING TORGAN;25;Sacerdote ou Membro de Ordem ou Seita Religiosa;DEM;NORDESTE;Não Eleito;72413;6066;2021-07-26 16:58:35
15814;#NE#;Solteiro(a);25 a 29 anos;Masculino;Superior completo;VÁRZEA ALEGRE;HOMERO FIUZA DE SOUSA;11;Outros;PP;NORDESTE;Não Eleito;24095;10345;2021-07-26 16:58:35
14036;#NE#;Casado(a);30 a 34 anos;Feminino;Superior completo;GUARAMIRANGA;ROBERLANDIA FERREIRA DA SILVA;43;Comerciante;PV;NORDESTE;Não Eleito;4420;2015;2021-07-26 16:58:35
13145;#NE#;Casado(a);70 a 74 anos;Masculino;Ensino Fundamental completo;ACARAPE;ANTONIO NOGUEIRA SALES;25;Pecuarista;DEM;NORDESTE;Não Eleito;9141;2738;2021-07-26 16:58:35
13730;#NE#;Solteiro(a);40 a 44 anos;Masculino;Superior completo;CAUCAIA;ANTONIO UEDSON DA SILVA;54;Outros;PPL;NORDESTE;Não Eleito;75088;0;2021-07-26 16:58:35
14656;#NE#;Casado(a);35 a 39 anos;Feminino;Superior completo;MERUOCA;HERIK ZEDNIK RODRIGUES;10;Professor de Ensino Médio;PRB;NORDESTE;Eleito;3553;3553;2021-07-26 16:58:35
13315;#NE#;Casado(a);30 a 34 anos;Masculino;Superior completo;ASSARÉ;LUIS SAMUEL FREIRE;13;Empresário;PT;NORDESTE;Eleito;13746;6969;2021-07-26 16:58:35
13005;#NE#;Casado(a);50 a 54 anos;Masculino;Ensino Médio completo;JIJOCA DE JERICOACOARA;ARAÚJO MARQUES FERREIRA;15;Prefeito;PMDB;NORDESTE;Não Eleito;5699;0;2021-07-26 16:58:35
13897;#NE#;Casado(a);50 a 54 anos;Masculino;Superior completo;FORTALEZA;ANTONIO VALDECI CUNHA;28;Professor de Ensino Superior;PRTB;NORDESTE;Não Eleito;91241;0;2021-07-26 16:58:35
13730;#NE#;Casado(a);45 a 49 anos;Masculino;Superior completo;CAUCAIA;AMARILIO FRANCISCO MOURA DE MELO;28;Policial Militar;PRTB;NORDESTE;Não Eleito;78471;0;2021-07-26 16:58:35
